dataset,task,system,profile,n,slots,mean,max_leave_one_out,below_060,loo_below_060,full_credit_vectors,contract_flagged,statuses,passes,pass_at_1,pass_at_8,pass_metric_note,mean_percent
NEW6_REPAIRED,C1,qwen,focus_50,0,0,,,False,False,0,False,{},0,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,
NEW6_REPAIRED,C1,qwen,focus_60,0,0,,,False,False,0,False,{},0,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,
NEW6_REPAIRED,C1,qwen,focus_70,0,0,,,False,False,0,False,{},0,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,
NEW6_REPAIRED,C2,claude,original,3,3,0.6334468606790036,0.6542029399172257,False,False,0,False,{'SCORED': 3},0,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,63.344686067900355
NEW6_REPAIRED,C2,claude,focus_50,3,3,0.5222318508719608,0.5347015621740896,True,True,0,False,{'SCORED': 3},0,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,52.22318508719608
NEW6_REPAIRED,C2,claude,focus_60,3,3,0.44808851100059893,0.47272448247722976,True,True,0,False,{'SCORED': 3},0,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,44.80885110005989
NEW6_REPAIRED,C2,claude,focus_70,3,3,0.3739451711292371,0.4113615436761041,True,True,0,False,{'SCORED': 3},0,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,37.39451711292371
NEW6_REPAIRED,C2,codex,original,8,8,0.7863931901431901,0.8563266495409353,False,False,3,False,{'SCORED': 8},6,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,78.63931901431901
NEW6_REPAIRED,C2,codex,focus_50,8,8,0.7543933630472092,0.8295419781683518,False,False,3,False,{'SCORED': 8},6,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,75.43933630472091
NEW6_REPAIRED,C2,codex,focus_60,8,8,0.7330601449832219,0.8116855305866295,False,False,3,False,{'SCORED': 8},5,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,73.30601449832218
NEW6_REPAIRED,C2,codex,focus_70,8,8,0.7117269269192346,0.7938290830049072,False,False,3,False,{'SCORED': 8},5,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,71.17269269192346
NEW6_REPAIRED,C2,qwen,original,4,4,0.5069146210931925,0.5243589743589744,True,True,0,False,{'SCORED': 4},0,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,50.691462109319254
NEW6_REPAIRED,C2,qwen,focus_50,4,4,0.43189236587588237,0.44765135962938163,True,True,0,False,{'SCORED': 4},0,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,43.18923658758823
NEW6_REPAIRED,C2,qwen,focus_60,4,4,0.38187752906434225,0.4066059361883538,True,True,0,False,{'SCORED': 4},0,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,38.18775290643423
NEW6_REPAIRED,C2,qwen,focus_70,4,4,0.3318626922528021,0.3655605127473259,True,True,0,False,{'SCORED': 4},0,,,Snapshot does not establish homogeneous Judge/configuration identities; no formal pass@k claimed.,33.18626922528021
