dataset,task_id,system,slot,trial_name,status,contract_issue,original,focus_50,focus_60,focus_70,pass_60
P15_V3,P15-A-FIN-DEBUG-001,claude_opus5,8,P15-A-FIN-DEBUG-001__KZ9aXZ4,SCORED,,100.0,100.0,100.0,100.0,True
P15_V3,P15-C-INVOICE-001,claude_opus5,8,P15-C-INVOICE-001__PLqnSKT,SCORED,,55.172413793103445,53.208791208791204,48.37362637362637,43.53846153846154,False
P15_V3,P15-B-HEALTH-REPORT-001,claude_opus5,8,P15-B-HEALTH-REPORT-001__Lg97ghs,SCORED,,100.0,100.0,100.0,100.0,True
P15_V3,P15-A-FIN-DCF-001,claude_opus5,8,P15-A-FIN-DCF-001__9uaPbGK,SCORED,,22.22222222222222,21.0,21.125,21.25,False
P15_V3,P15-C-PO-ADDENDUM-001,qwen38max,7,P15-C-PO-ADDENDUM-001__AAv46Gy,SCORED,,100.0,100.0,100.0,100.0,True
P15_V3,P15-A-POLICY-EIA-001,claude_opus5,8,P15-A-POLICY-EIA-001__6TAnvow,SCORED_LEGACY_CONTRACT_FLAGGED,Historical source units/baseline inconsistent. Legacy-contract diagnostic score retained; not mixed with corrected-contract acceptance.,56.00000000000001,54.97902097902097,53.790209790209786,52.6013986013986,False
P15_V3,P15-A-STAT-EXPERIMENT-001,claude_opus5,8,P15-A-STAT-EXPERIMENT-001__5ekXQrc,JUDGE_ERROR,,,,,,
P15_V3,P15-A-ENG-SIZING-001,qwen38max,7,P15-A-ENG-SIZING-001__bdYFeei,SCORED,,100.0,100.0,100.0,100.0,True
P15_V3,P15-B-SALES-DISCOVERY-001,claude_opus5,8,P15-B-SALES-DISCOVERY-001__anMzqdM,SCORED,,68.0,65.0909090909091,72.36363636363636,79.63636363636364,True
P15_V3,P15-B-FIN-RECON-001,qwen38max,8,P15-B-FIN-RECON-001__TCqTy95,SCORED,,61.53846153846154,63.07692307692307,59.35897435897436,55.64102564102564,False
P15_V3,P15-C-QUOTE-001,claude_opus5,8,P15-C-QUOTE-001__G8Nc3BM,SCORED,,6.896551724137931,2.0,2.0,2.0,False
P15_V3,P15-C-RECEIPTS-001,claude_opus5,8,P15-C-RECEIPTS-001__pDScMP6,SCORED,,6.666666666666667,2.0,2.0,2.0,False
P15_V3,P15-C-INVOICE-001,codex_gpt56sol,7,P15-C-INVOICE-001__se2tqs3,SCORED,,75.86206896551724,75.86206896551724,75.86206896551724,75.86206896551724,True
P15_V3,P15-A-ENG-SIZING-001,claude_opus5,8,P15-A-ENG-SIZING-001__qsALucc,SCORED,,58.333333333333336,59.333333333333336,61.0,62.66666666666667,False
P15_V3,P15-B-PUBLIC-PIVOT-001,qwen38max,4,P15-B-PUBLIC-PIVOT-001__Tvrkbw4,SCORED,,100.0,100.0,100.0,100.0,True
P15_V3,P15-C-QUOTE-001,codex_gpt56sol,7,P15-C-QUOTE-001__ss8Swhp,SCORED,,100.0,100.0,100.0,100.0,True
P15_V3,P15-B-PUBLIC-PIVOT-001,qwen38max,5,P15-B-PUBLIC-PIVOT-001__ZqKUsC3,SCORED,,100.0,100.0,100.0,100.0,True
P15_V3,P15-C-PO-ADDENDUM-001,claude_opus5,8,P15-C-PO-ADDENDUM-001__vfj2jdc,SCORED,,50.0,47.84615384615385,46.46153846153846,45.07692307692307,False
P15_V3,P15-A-FIN-DCF-001,codex_gpt56sol,7,P15-A-FIN-DCF-001__jkh6NMt,SCORED,,100.0,100.0,100.0,100.0,True
P15_V3,P15-B-PUBLIC-PIVOT-001,qwen38max,6,P15-B-PUBLIC-PIVOT-001__7yHodYy,SCORED,,100.0,100.0,100.0,100.0,True
P15_V3,P15-A-STAT-EXPERIMENT-001,codex_gpt56sol,7,P15-A-STAT-EXPERIMENT-001__qDRXAoQ,SCORED,,100.0,100.0,100.0,100.0,True
P15_V3,P15-B-PUBLIC-PIVOT-001,claude_opus5,8,P15-B-PUBLIC-PIVOT-001__TicdXoJ,SCORED,,100.0,100.0,100.0,100.0,True
P15_V3,P15-A-POLICY-EIA-001,qwen38max,8,P15-A-POLICY-EIA-001__8UnRqEn,SCORED_LEGACY_CONTRACT_FLAGGED,Historical source units/baseline inconsistent. Legacy-contract diagnostic score retained; not mixed with corrected-contract acceptance.,100.0,100.0,100.0,100.0,True
P15_V3,P15-B-PUBLIC-PIVOT-001,qwen38max,7,P15-B-PUBLIC-PIVOT-001__bpk3A5M,SCORED,,100.0,100.0,100.0,100.0,True
P15_V3,P15-B-PUBLIC-PIVOT-001,codex_gpt56sol,7,P15-B-PUBLIC-PIVOT-001__toactrY,SCORED,,100.0,100.0,100.0,100.0,True
P15_V3,P15-A-FIN-DEBUG-001,codex_gpt56sol,8,P15-A-FIN-DEBUG-001__noWjLkB,SCORED,,100.0,100.0,100.0,100.0,True
P15_V3,P15-C-QUOTE-001,qwen38max,8,P15-C-QUOTE-001__gaFTnmX,SCORED,,65.51724137931035,63.208791208791204,61.45054945054945,59.692307692307686,False
P15_V3,P15-B-SALES-DISCOVERY-001,codex_gpt56sol,7,P15-B-SALES-DISCOVERY-001__QqtzQP2,SCORED,,100.0,100.0,100.0,100.0,True
P15_V3,P15-B-SALES-DISCOVERY-001,qwen38max,7,P15-B-SALES-DISCOVERY-001__LMeScDu,SCORED,,100.0,100.0,100.0,100.0,True
P15_V3,P15-A-FIN-DCF-001,qwen38max,8,P15-A-FIN-DCF-001__9MMfXAK,SCORED,,100.0,100.0,100.0,100.0,True
P15_V3,P15-A-POLICY-EIA-001,codex_gpt56sol,8,P15-A-POLICY-EIA-001__4eXuMHW,SCORED_LEGACY_CONTRACT_FLAGGED,Historical source units/baseline inconsistent. Legacy-contract diagnostic score retained; not mixed with corrected-contract acceptance.,100.0,100.0,100.0,100.0,True
P15_V3,P15-C-PO-ADDENDUM-001,qwen38max,8,P15-C-PO-ADDENDUM-001__WPMYVdm,SCORED,,50.0,47.84615384615385,46.46153846153846,45.07692307692307,False
P15_V3,P15-B-HEALTH-REPORT-001,codex_gpt56sol,8,P15-B-HEALTH-REPORT-001__km7ia5g,SCORED,,92.5925925925926,93.60000000000001,94.93333333333334,96.26666666666667,True
P15_V3,P15-C-STATEMENT-001,codex_gpt56sol,8,P15-C-STATEMENT-001__ezuZe38,SCORED,,100.0,100.0,100.0,100.0,True
P15_V3,P15-A-ENG-SIZING-001,qwen38max,8,P15-A-ENG-SIZING-001__4v8xq9Z,SCORED,,100.0,100.0,100.0,100.0,True
P15_V3,P15-C-INVOICE-001,codex_gpt56sol,8,P15-C-INVOICE-001__oYffgaB,SCORED,,100.0,100.0,100.0,100.0,True
P15_V3,P15-C-QUOTE-001,codex_gpt56sol,8,P15-C-QUOTE-001__3XUPPTj,SCORED,,100.0,100.0,100.0,100.0,True
P15_V3,P15-A-FIN-DCF-001,codex_gpt56sol,8,P15-A-FIN-DCF-001__UDvXBrg,SCORED,,88.88888888888889,91.0,92.875,94.75,True
P15_V3,P15-B-PUBLIC-PIVOT-001,qwen38max,8,P15-B-PUBLIC-PIVOT-001__TBhTRBe,SCORED,,100.0,100.0,100.0,100.0,True
P15_V3,P15-C-STATEMENT-001,qwen38max,8,P15-C-STATEMENT-001__4pqPvNU,SCORED,,100.0,100.0,100.0,100.0,True
P15_V3,P15-A-STAT-EXPERIMENT-001,qwen38max,8,P15-A-STAT-EXPERIMENT-001__Mr8gtkz,SCORED,,100.0,100.0,100.0,100.0,True
P15_V3,P15-B-SALES-DISCOVERY-001,qwen38max,8,P15-B-SALES-DISCOVERY-001__JDGFgLf,SCORED,,100.0,100.0,100.0,100.0,True
P15_V3,P15-B-FIN-RECON-001,codex_gpt56sol,8,P15-B-FIN-RECON-001__QHv693z,SCORED,,61.53846153846154,63.07692307692307,59.35897435897436,55.64102564102564,False
P15_V3,P15-A-STAT-EXPERIMENT-001,codex_gpt56sol,8,P15-A-STAT-EXPERIMENT-001__o9YdNLn,SCORED,,100.0,100.0,100.0,100.0,True
P15_V3,P15-B-PUBLIC-PIVOT-001,codex_gpt56sol,8,P15-B-PUBLIC-PIVOT-001__qJPxPvY,SCORED,,100.0,100.0,100.0,100.0,True
P15_V3,P15-C-RECEIPTS-001,qwen38max,8,P15-C-RECEIPTS-001__86b6YRx,SCORED,,100.0,100.0,100.0,100.0,True
P15_V3,P15-B-SALES-DISCOVERY-001,codex_gpt56sol,8,P15-B-SALES-DISCOVERY-001__BMEvsgR,SCORED,,100.0,100.0,100.0,100.0,True
P15_V3,P15-A-ENG-SIZING-001,codex_gpt56sol,8,P15-A-ENG-SIZING-001__osFZk8m,SCORED,,100.0,100.0,100.0,100.0,True
P15_V3,P15-B-OPS-CLEAN-JOIN-001,qwen38max,8,P15-B-OPS-CLEAN-JOIN-001__BmELsN6,SCORED,,73.07692307692307,68.18181818181817,61.81818181818181,55.45454545454545,False
P15_V3,P15-B-OPS-CLEAN-JOIN-001,codex_gpt56sol,7,P15-B-OPS-CLEAN-JOIN-001__khQUiVZ,SCORED,,100.0,100.0,100.0,100.0,True
P15_V3,P15-C-RECEIPTS-001,codex_gpt56sol,8,P15-C-RECEIPTS-001__Swrf3xk,SCORED,,76.66666666666667,74.15384615384616,79.53846153846153,84.92307692307692,True
P15_V3,P15-B-OPS-CLEAN-JOIN-001,codex_gpt56sol,8,P15-B-OPS-CLEAN-JOIN-001__qJDTSiU,SCORED,,100.0,100.0,100.0,100.0,True
NEW6_REPAIRED,A1,claude,,A1-claude-R01,SCORED,,86.4444192033924,85.97461526811823,85.66141264460211,85.34821002108599,True
NEW6_REPAIRED,A1,claude,,A1-claude-R02,SCORED,,69.63135894218357,63.302037895972475,59.082490531831745,54.862943167691014,False
NEW6_REPAIRED,A1,claude,,A1-claude-R03,SCORED,,32.29607708977882,30.798471210499834,29.800067290980515,28.80166337146119,False
NEW6_REPAIRED,A1,claude,,A1-claude-R04,SCORED,,49.826167415047465,47.260823569887634,45.55059433978108,43.840365109674515,False
NEW6_REPAIRED,A1,claude,,A1-claude-R06,SCORED,,60.75750650858557,57.28244917533877,54.96574428650758,52.649039397676376,False
NEW6_REPAIRED,A1,claude,,A1-claude-R07,SCORED,,42.1470432238265,37.197477417831806,33.897766880502,30.598056343172203,False
NEW6_REPAIRED,A1,claude,,A1-claude-R08,SCORED,,50.27265785983415,47.045965103098226,44.89483659860761,42.743708094117,False
NEW6_REPAIRED,A1,codex,,A1-codex-R01,SCORED,,92.74534302589731,94.04728619858108,94.91524831370356,95.78321042882607,True
NEW6_REPAIRED,A1,codex,,A1-codex-R02,SCORED,,92.74534302589731,94.04728619858108,94.91524831370356,95.78321042882607,True
NEW6_REPAIRED,A1,codex,,A1-codex-R03,SCORED,,92.74534302589731,94.04728619858108,94.91524831370356,95.78321042882607,True
NEW6_REPAIRED,A1,codex,,A1-codex-R04,SCORED,,62.2493563531728,58.05781754214286,55.26345833478955,52.469099127436245,False
NEW6_REPAIRED,A1,codex,,A1-codex-R05,SCORED,,92.3216719672876,93.34917694754132,94.03418026771048,94.71918358787964,True
NEW6_REPAIRED,A1,codex,,A1-codex-R06,SCORED,,99.0,99.23076923076923,99.38461538461539,99.53846153846155,True
NEW6_REPAIRED,A1,codex,,A1-codex-R07,SCORED,,100.0,100.0,100.0,100.0,True
NEW6_REPAIRED,A1,codex,,A1-codex-R08,SCORED,,91.79952249338325,92.69938454826007,93.29929258484461,93.89920062142916,True
NEW6_REPAIRED,A2,claude,,A2-claude-R01,SCORED,,31.71106954558176,28.03109729810539,26.80443988227993,25.577782466454472,False
NEW6_REPAIRED,A2,claude,,A2-claude-R02,SCORED,,33.061463843494195,31.47545869780431,30.94679031590768,30.41812193401105,False
NEW6_REPAIRED,A2,codex,,A2-codex-R02,SCORED,,100.0,100.0,100.0,100.0,True
NEW6_REPAIRED,A2,codex,,A2-codex-R03,SCORED,,88.2419323857088,87.99792306953516,87.9165866308106,87.83525019208605,True
NEW6_REPAIRED,A2,codex,,A2-codex-R04,SCORED,,100.0,100.0,100.0,100.0,True
NEW6_REPAIRED,A2,codex,,A2-codex-R05,SCORED,,76.4838647714176,75.9958461390703,75.83317326162121,75.67050038417212,True
NEW6_REPAIRED,A2,codex,,A2-codex-R06,SCORED,,88.2419323857088,87.99792306953516,87.9165866308106,87.83525019208605,True
NEW6_REPAIRED,A2,codex,,A2-codex-R07,SCORED,,100.0,100.0,100.0,100.0,True
NEW6_REPAIRED,A2,codex,,A2-codex-R08,SCORED,,99.40069150979639,99.48857087975414,99.51786400307337,99.54715712639263,True
NEW6_REPAIRED,B1,claude,,B1-claude-R06,SCORED,,60.30876601180161,68.55253063178878,74.04837371178023,79.54421679177169,True
NEW6_REPAIRED,B1,claude,,B1-claude-R07,SCORED,,61.49084456555958,70.37757274273814,76.30205819419051,82.22654364564288,True
NEW6_REPAIRED,B1,claude,,B1-claude-R08,SCORED,,48.46489142984086,49.36859780317429,49.9710687187299,50.573539634285524,False
NEW6_REPAIRED,B1,codex,,B1-codex-R01,SCORED,,99.75,99.8076923076923,99.84615384615385,99.88461538461539,True
NEW6_REPAIRED,B1,codex,,B1-codex-R02,SCORED,,100.0,100.0,100.0,100.0,True
NEW6_REPAIRED,B1,codex,,B1-codex-R03,SCORED,,99.35513895850788,99.45976972714881,99.52952357290943,99.59927741867006,True
NEW6_REPAIRED,B1,codex,,B1-codex-R04,SCORED,,99.9468488990129,99.92406985573272,99.90888382687928,99.89369779802581,True
NEW6_REPAIRED,B1,codex,,B1-codex-R05,SCORED,,100.0,100.0,100.0,100.0,True
NEW6_REPAIRED,B1,codex,,B1-codex-R06,SCORED,,100.0,100.0,100.0,100.0,True
NEW6_REPAIRED,B1,codex,,B1-codex-R07,SCORED,,98.75,99.03846153846155,99.23076923076923,99.42307692307692,True
NEW6_REPAIRED,B1,codex,,B1-codex-R08,SCORED,,99.5508935333048,99.65453348715754,99.72362678972603,99.79272009229452,True
NEW6_REPAIRED,B2,claude,,B2-claude-R03,SCORED,,63.88239538239539,60.05605505605506,57.5051615051615,54.954267954267955,False
NEW6_REPAIRED,B2,claude,,B2-claude-R05,SCORED,,47.73290043290043,46.47585747585748,45.63782883782884,44.7998001998002,False
NEW6_REPAIRED,B2,claude,,B2-claude-R07,SCORED,,56.158585858585866,57.4992784992785,58.393073593073595,59.28686868686869,False
NEW6_REPAIRED,B2,codex,,B2-codex-R01,SCORED,,83.56349206349206,81.93528693528694,80.84981684981686,79.76434676434677,True
NEW6_REPAIRED,B2,codex,,B2-codex-R02,SCORED,,89.63492063492063,86.6056166056166,84.5860805860806,82.56654456654458,True
NEW6_REPAIRED,B2,codex,,B2-codex-R03,SCORED,,93.85714285714286,92.63736263736264,91.82417582417582,91.01098901098901,True
NEW6_REPAIRED,B2,codex,,B2-codex-R04,SCORED,,92.07936507936509,90.0976800976801,88.77655677655679,87.45543345543345,True
NEW6_REPAIRED,B2,codex,,B2-codex-R05,SCORED,,87.60714285714286,87.82967032967034,87.97802197802199,88.12637362637362,True
NEW6_REPAIRED,B2,codex,,B2-codex-R06,SCORED,,89.72222222222223,85.31746031746032,82.3809523809524,79.44444444444446,True
NEW6_REPAIRED,B2,codex,,B2-codex-R07,SCORED,,95.0079365079365,94.98778998778998,94.97435897435898,94.96092796092796,True
NEW6_REPAIRED,B2,codex,,B2-codex-R08,SCORED,,92.50992063492063,92.77319902319903,92.94871794871796,93.12423687423687,True
NEW6_REPAIRED,C1,claude,,C1-claude-R03,SCORED,,41.965177097627425,32.2809054597134,25.824724367770724,19.368543275828042,False
NEW6_REPAIRED,C1,claude,,C1-claude-R08,SCORED,,43.545880317403494,33.49683101338731,26.797464810709844,20.098098608032384,False
NEW6_REPAIRED,C1,codex,,C1-codex-R01,SCORED,,86.0892846488873,89.2994497299133,91.43955978393065,93.57966983794799,True
NEW6_REPAIRED,C1,codex,,C1-codex-R02,SCORED,,89.39899732730139,89.8386935962519,90.13182444221891,90.42495528818593,True
NEW6_REPAIRED,C1,codex,,C1-codex-R03,SCORED,,91.62350876646875,92.55320072337061,93.17299536130518,93.79278999923976,True
NEW6_REPAIRED,C1,codex,,C1-codex-R04,SCORED,,80.22800730474212,83.78743036819628,86.16037907716571,88.53332778613515,True
NEW6_REPAIRED,C1,codex,,C1-codex-R05,SCORED,,89.40650915816478,91.85116089089598,93.48092871271679,95.1106965345376,True
NEW6_REPAIRED,C1,codex,,C1-codex-R06,SCORED,,98.79989260783962,99.07684046756896,99.26147237405516,99.44610428054136,True
NEW6_REPAIRED,C1,codex,,C1-codex-R07,SCORED,,91.51601933058888,93.4738610235299,94.77908881882392,96.08431661411794,True
NEW6_REPAIRED,C1,codex,,C1-codex-R08,SCORED,,91.74785712865183,93.65219779127064,94.9217582330165,96.19131867476239,True
NEW6_REPAIRED,C2,claude,,C2-claude-R02,SCORED,,66.03289567575283,57.088241428900766,51.12513859766607,45.162035766431366,False
NEW6_REPAIRED,C2,claude,,C2-claude-R06,SCORED,,59.19347022025594,49.729242826770296,43.419757897779874,37.11027296878945,False
NEW6_REPAIRED,C2,claude,,C2-claude-R08,SCORED,,64.8076923076923,49.85207100591716,39.88165680473373,29.9112426035503,False
NEW6_REPAIRED,C2,codex,,C2-codex-R01,SCORED,,100.0,100.0,100.0,100.0,True
NEW6_REPAIRED,C2,codex,,C2-codex-R02,SCORED,,30.08228676085819,23.140220585275532,18.512176468220424,13.884132351165318,False
NEW6_REPAIRED,C2,codex,,C2-codex-R03,SCORED,,99.8076923076923,99.85207100591717,99.88165680473374,99.91124260355029,True
NEW6_REPAIRED,C2,codex,,C2-codex-R04,SCORED,,100.0,100.0,100.0,100.0,True
NEW6_REPAIRED,C2,codex,,C2-codex-R05,SCORED,,100.0,100.0,100.0,100.0,True
NEW6_REPAIRED,C2,codex,,C2-codex-R06,SCORED,,79.48051948051949,71.62837162837162,66.39360639360639,61.158841158841156,False
NEW6_REPAIRED,C2,codex,,C2-codex-R07,SCORED,,90.0581561295847,86.05872149828194,83.3924317440801,80.72614198987826,True
NEW6_REPAIRED,C2,codex,,C2-codex-R08,SCORED,,29.685897435897434,22.835305719921102,18.268244575936883,13.701183431952662,False
NEW6_REPAIRED,C2,qwen,,C2-qwen-R03,SCORED,,50.0,38.46153846153847,30.76923076923077,23.076923076923077,False
NEW6_REPAIRED,C2,qwen,,C2-qwen-R05,SCORED,,53.26923076923077,40.976331360946745,32.781065088757394,24.585798816568047,False
NEW6_REPAIRED,C2,qwen,,C2-qwen-R06,SCORED,,54.03846153846153,41.56804733727811,33.25443786982248,24.94082840236686,False
NEW6_REPAIRED,C2,qwen,,C2-qwen-R08,SCORED,,45.4581561295847,51.75102919058963,55.946277897926244,60.141526605262875,False
